user_id,user_followers_count,user_friends_count,lat_final,lng_final,user_event_attitude,sentiment_trend,topic,Extroversion,Neuroticism,Agreeableness,Conscientiousness,Openness,tone_of_voice,text_average_count,panic_user
831185599,21,5,39.90916667,-86.28694444,"neutral, unrelated, indifferent","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Natural Disasters and Weather, Energy and Environment, Politics and Elections, Economy and Business, Sports and Entertainment",0.545999755,0.54896216,0.458663827,0.287312806,0.52929129,"informative, formal, serious",2.142857143,0
454389074,1389,1246,39.90916667,-86.28694444,"indifferent, unrelated, neutral","[0, -1, 0, -1, -1, 0, 0, 0, 1, -1, 0]","Energy and Environment, Technology and Innovation, Politics and Elections, Economy and Business, Sports and Entertainment",0.514535647,0.534316388,0.448710247,0.315988226,0.504681557,"sarcastic, critical, political",1.833333333,0
188550805,2769,2748,42.33196,-71.0201725,"unclear, unrelated, neutral","[-1, -1, -1, -1, 0, -1, -1, 0, -1, 0, 0, 0, 0, -1, -1, -1, 0, 0]","Society and News, Energy and Environment, Technology and Innovation, Politics and Elections, Economy and Business, Others",0.509362264,0.540281458,0.444168861,0.300382632,0.515735977,"analytical, critical, assertive",2.571428571,0
221324384,2188,1924,39.90916667,-86.28694444,"concerned, environmental, advocacy","[1, -1, 1, 1, 1, 1, 0, 0, 0, 1, -1, 1, 0, 1, 0, 1, 0]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Politics and Elections, Economy and Business",0.531938637,0.539398532,0.435213536,0.295734746,0.528116323,"advocative, passionate, concerned",2.125,1
331417238,29,49,39.90916667,-86.28694444,"neutral, unrelated, indifferent","[0, 0, 1, 1, 0, -1, 0, -1, 1, 0, 0, -1, 0]","Society and News, Energy and Environment, Politics and Elections",0.527985185,0.530271411,0.450803787,0.323749136,0.523358107,"partisan, critical, assertive",2.166666667,1
57409241,3591,2377,53.9666667,-1.0833333,"indifferent, unrelated, neutral","[0, 0, -1, 1, 0, -1, 0, 0, -1, -1, 0, 0, 0, -1]","Society and News, Energy and Environment, Technology and Innovation, Politics and Elections, Economy and Business, Others",0.539798915,0.5606981,0.417221591,0.258710468,0.535449835,"informative, analytical, professional",2,0
19392099,4286,1580,40.8089574,-96.6803544,"concerned, observant, indirect","[-1, 0, 0, 0, 0, 1, -1, -1, 0, -1, 0, -1, 0, 0]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Politics and Elections, Economy and Business, Sports and Entertainment",0.525635221,0.539275001,0.443839156,0.292281004,0.521104383,"concerned, critical, informed",2,1
200111687,475,226,-35.15,149.08,"indifferent, unrelated, neutral","[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1]","Natural Disasters and Weather, Technology and Innovation, Economy and Business, Others, Sports and Entertainment",0.503635514,0.533411746,0.44746282,0.305483679,0.497649995,"enthusiastic, promotional, supportive",4.333333333,1
318906957,42,59,-6.58,106.79,"neutral, indifferent, unaware","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Society and News, Sports and Entertainment, Economy and Business",0.524424686,0.561368295,0.439690312,0.264525441,0.537257191,"repetitive, factual, neutral.",3.75,0
280471426,346,376,37.6289368,-122.4166972,"neutral, detached, indifferent","[1, 0, 1, 0, 0, -1, 0, 0, 0, -1, 0, 0, 1, 0]","Natural Disasters and Weather, Others, Economy and Business",0.52397676,0.544434641,0.458364906,0.311903345,0.513124053,"enthusiastic, observant, weather-focused",2.333333333,1
72236311,1496,1128,35.84722222,-86.35277778,"unclear, unrelated, neutral","[0, -1, 0, 0, -1, 0, -1, 0, -1, -1, -1]","Politics and Elections, Energy and Environment, Economy and Business",0.530132879,0.537616421,0.423453147,0.276008248,0.530553333,"critical, partisan, assertive",1.571428571,0
191443374,587,336,40.87583333,-77.80222222,"neutral, unrelated, indifferent","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]","Politics and Elections, Sports and Entertainment, Energy and Environment, Economy and Business",0.520855466,0.536513393,0.453594556,0.312455276,0.516374091,"pro-industry, promotional, assertive",2.6,0
80680965,1075,112,37.25833333,-119.6291667,"indifferent, neutral, unaware","[-1, 1, 0, 1, 0, -1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]","Society and News, Technology and Innovation, Politics and Elections, Economy and Business, Others, Sports and Entertainment",0.50830995,0.522943695,0.481588878,0.34795955,0.499610387,"informative, neutral, concise.",3.333333333,0
281373311,167,9,14.4,121.03,"indifferent, uninformed, detached","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 1, -1]","Society and News, Technology and Innovation, Economy and Business, Others, Sports and Entertainment",0.499859394,0.516653566,0.503628442,0.386699697,0.51650819,"informative, varied, neutral",2.375,0
33985945,1032,1790,42.95833333,-75.52277778,"unconcerned, indifferent, distracted","[1, 0, 1, 1, 1, 1, 0, 0, 0, -1, -1, 0, 0, -1, 0]","Natural Disasters and Weather, Society and News, Technology and Innovation, Economy and Business, Others, Sports and Entertainment",0.513324583,0.529890674,0.458360769,0.322914787,0.515503242,"enthusiastic, opinionated, sarcastic",2.142857143,1
102223854,931,1999,51.5,-0.1166667,"skeptical, dismissive, critical","[-1, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1]","Energy and Environment, Technology and Innovation, Economy and Business, Politics and Elections, Others",0.488393652,0.5331711,0.454951178,0.324802771,0.507523871,"sarcastic, critical, skeptical.",2,0
249959610,116,227,30.4705687,-97.65274165,"unclear, unrelated, neutral","[-1, 1, -1, 1, 1, -1, 0, -1, -1, -1, 0, -1, -1]","Natural Disasters and Weather, Technology and Innovation, Economy and Business, Politics and Elections, Sports and Entertainment",0.523923498,0.534120959,0.450013947,0.31201624,0.513948647,"sarcastic, critical, assertive",2.6,0
57463794,1882,854,38.9025,-77.01583333,"unclear, unrelated, neutral","[0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, 0, 0, 0, -1, 0, 0, -1, 0, 0, 0, 0, -1]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Economy and Business, Politics and Elections",0.517368405,0.540629998,0.442328601,0.305459046,0.518270445,"analytical, critical, informed",3.833333333,1
15496291,442,485,42.3830375,-83.1022365,"neutral, indifferent, detached","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Natural Disasters and Weather, Energy and Environment, Technology and Innovation, Politics and Elections, Sports and Entertainment",0.519875654,0.544606205,0.449181461,0.292298823,0.521362265,"informative, analytical, concerned",3,0
206338264,1092,1845,54.71,20.5,"neutral, indifferent, detached","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 1, 0, 0, 0, 0, 1]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Politics and Elections, Economy and Business, Others, Sports and Entertainment",0.51707761,0.535825643,0.463211993,0.312419842,0.509820791,"informative, analytical, professional",3,0
533024350,286,0,33.77131644,-84.29207582,"indifferent, uninformed, detached","[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Politics and Elections, Others, Sports and Entertainment",0.529769174,0.523043307,0.464468164,0.327336409,0.525917953,"informative, news-focused, impersonal",5.125,0
16292883,2288,1084,35.4670795,-97.5136565,"neutral, curious, detached","[1, 0, 1, -1, 1, -1, 0, 0, 0, 0, 0, 1, 1]","Technology and Innovation, Natural Disasters and Weather, Sports and Entertainment, Economy and Business",0.531778505,0.546125407,0.441462751,0.295039748,0.526210842,"enthusiastic, informative, observant",6.5,1
436486272,86,39,28.37,77.13,"faithful, spiritual, hopeful","[1, 1, 1, 1, 1, 1, 1, 1, 0, -1, 0, -1]","Society and News, Energy and Environment, Technology and Innovation, Politics and Elections, Sports and Entertainment",0.528063754,0.525235049,0.439805041,0.321414279,0.525359452,"passionate, evangelical, fervent",3,1
27306493,1460,271,43.324806,-79.802111,"indifferent, unrelated, unaffected","[0, -1, 1, -1, -1, 0, -1, 1, 0, 0, 0, -1, -1, 0, 0, -1, 0, 0, -1, 0, 0, 0, -1]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Politics and Elections, Economy and Business, Others, Sports and Entertainment",0.53138293,0.536678687,0.446305669,0.305373427,0.524405972,"informative, analytical, critical",3.285714286,1
428450289,1574,2002,25.775163,-80.2086152,"indifferent, unrelated, neutral","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","Society and News, Technology and Innovation, Politics and Elections, Economy and Business, Sports and Entertainment",0.538425617,0.526667896,0.436182059,0.273845116,0.520451173,"informative, analytical, neutral",4.375,0
522423253,88,90,5.6446621,-0.1821905,"indifferent, unaware, unconcerned","[0, 0, 0, 1, 1, 0, 0, 0, 0, -1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 1, 0, -1, 0, -1, 1, 1, 0, 0, -1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, -1, 0, 0, 0, 0, 0, 1, 0]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Economy and Business, Politics and Elections, Others, Sports and Entertainment",0.529825827,0.540637843,0.442029852,0.305682001,0.514771043,"energetic, promotional, repetitive",12.16666667,1
34208984,10847,61,18.96,72.82,"indifferent, uninvolved, neutral","[-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Politics and Elections, Economy and Business",0.531968483,0.536558037,0.432257078,0.284890549,0.528009512,"informative, analytical, professional",5.5,0
168840680,172,188,37.25833333,-119.6291667,"indifferent, unconcerned, detached","[0, 0, -1, 0, -1, 0, 0, -1, 0, 0, 0]","Energy and Environment, Technology and Innovation, Politics and Elections, Others, Sports and Entertainment",0.537617402,0.549743717,0.442352371,0.280280891,0.524679184,"informative, serious, alert",3.666666667,0
329209457,1372,15,9.18,7.17,"neutral, unrelated, indifferent","[0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 1, 0, -1]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Sports and Entertainment",0.509878181,0.506922839,0.496067719,0.369509972,0.504901572,"informative, formal, analytical",1.857142857,0
335237484,277,537,42.27444444,-71.82611111,"neutral, unrelated, indifferent","[1, -1, 0, 0, -1, -1, 0, 1, 1, -1, 0, -1, -1, -1, -1, -1, 0, -1]","Society and News, Energy and Environment, Technology and Innovation, Economy and Business, Politics and Elections, Others",0.518648793,0.526110541,0.452287113,0.322998037,0.504376661,"critical, partisan, assertive",3.6,1
42894434,135,355,34.0395244,-117.6087689,"skeptical, dismissive, detached","[-1, -1, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, -1, 0, -1, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, -1, -1, 0, -1, 0]","Technology and Innovation, Others, Economy and Business, Energy and Environment",0.530160538,0.53673475,0.442916878,0.295795488,0.522748691,"critical, skeptical, assertive",4.857142857,0
24603971,3019,2554,45.37083333,-69.24472222,"unrelated, political, critical","[-1, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1]","Energy and Environment, Technology and Innovation, Politics and Elections, Economy and Business, Others",0.53451929,0.533411672,0.43457492,0.303741916,0.51808335,"sarcastic, frustrated, critical.",4.333333333,1
177584156,36181,29291,39.34,-116.6627778,"unclear, unrelated, indifferent","[0, 0, -1, 1, 1, -1, 0, 0, 0, -1, 1, -1, 0, 0, -1, -1, 0, -1, -1, 0, 0, 0, -1, -1, -1, -1, 0, -1, 1, -1, -1]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Politics and Elections, Economy and Business, Others",0.526075341,0.536027008,0.446137109,0.315193944,0.522996997,"critical, sarcastic, political",4.428571429,1
77600832,1319,392,29.972754,-90.059011,"neutral, unrelated, indifferent","[0, 0, 1, 0, 0, -1, 0, 0, 1, 0, 0, 0, 0, -1, 0, 1, 1, 0, 0, 1, 1]","Natural Disasters and Weather, Society and News, Technology and Innovation, Economy and Business, Others, Sports and Entertainment",0.513502293,0.531848392,0.453536476,0.326305811,0.522894605,"enthusiastic, passionate, fanatical",3,1
124750320,369,0,13.45,100.35,"indifferent, unrelated, unbothered","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Technology and Innovation, Others, Economy and Business, Energy and Environment",0.474256626,0.540115522,0.448961937,0.285636897,0.500249402,"promotional, repetitive, impersonal",1.857142857,0
867447006,26,12,33.45066518,-112.078353,"calm, trusting, spiritual","[0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, -1, 1, 1, -1, 1, 1]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Politics and Elections",0.519160797,0.540591706,0.443219863,0.313121217,0.528493799,"faithful, motivational, devotional",2.125,0
23785035,7280,152,34.0193936,-118.4108248,"indifferent, unrelated, neutral","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","Technology and Innovation, Society and News",0.505272714,0.537302007,0.437236184,0.316228429,0.519598674,"enthusiastic, persistent, altruistic",6,1
42949649,5731,2044,41.8375511,-87.6818441,"indifferent, unaware, unaffected","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","Others, Sports and Entertainment, Society and News",0.555739149,0.53776013,0.462488222,0.313663387,0.565242928,"energetic, promotional, repetitive",4,0
16137389,2163,642,33.89805556,-80.885,"neutral, indifferent, detached","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",Natural Disasters and Weather,0.518290178,0.525287191,0.496020066,0.36537743,0.524448924,"informative, consistent, upbeat",3.5,0
18179086,2684,2472,40.06694444,-89.19972222,"indifferent, distracted, unaffected","[-1, 1, 1, 0, 0, 0, -1, -1, 0, 0, -1, -1, 0, -1, -1, -1, 0, -1, 1]","Natural Disasters and Weather, Society and News, Technology and Innovation, Politics and Elections, Economy and Business, Others, Sports and Entertainment",0.537796325,0.53774807,0.450299238,0.308901864,0.525076135,"opinionated, critical, observant",2.714285714,1
32952586,1892,446,43.94305556,-120.5697222,"indifferent, distracted, neutral","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]","Natural Disasters and Weather, Energy and Environment, Technology and Innovation, Politics and Elections, Economy and Business",0.525643324,0.549837152,0.448527979,0.314791292,0.521686892,"positive, enthusiastic, motivational",1.714285714,1
287983166,69,202,40.73811372,-74.00196701,"neutral, indifferent, unaware","[0, -1, 0, 0, -1, -1, -1, 0, 0, 0, -1, 0, 0]","Society and News, Energy and Environment, Technology and Innovation, Politics and Elections, Sports and Entertainment",0.51685193,0.552372832,0.436099341,0.2982528,0.537962267,"sarcastic, observational, repetitive",1.857142857,1
308002270,1033,1994,33.5274441,-86.799047,"indifferent, unrelated, political","[0, 1, -1, 0, 0, -1, -1, 0, 0, 0, 0]","Society and News, Energy and Environment, Economy and Business, Politics and Elections, Others",0.524611162,0.535715396,0.437310701,0.292378046,0.519444016,"partisan, critical, assertive",1.833333333,1
51609807,5844,5988,31.49916667,-99.35138889,"skeptical, conspiratorial, detached","[0, 1, 1, 1, -1, 0, 0, 0, 1, -1, 0, 1, 1, 0, 1, 0, 0, -1, -1, 1, -1, 1, 0, 1, 0, 0, 0, 1]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Economy and Business, Others",0.512107388,0.53999271,0.44468541,0.299681613,0.510129115,"conspiratorial, cautious, cordial",3.5,1
17553681,519,72,40.25,-3.45,"neutral, indifferent, disconnected","[-1, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, -1, 0, -1]","Society and News, Politics and Elections, Economy and Business, Others, Sports and Entertainment",0.487527604,0.530226969,0.444319029,0.288254098,0.515934561,"informative, serious, analytical",2.714285714,1
632086636,312,534,30.2106779,-96.40705507,"indifferent, unaware, neutral","[1, 1, 0, 0, 1, 0, -1, 0, 0, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Technology and Innovation, Society and News, Sports and Entertainment, Energy and Environment",0.53492151,0.55364831,0.440308381,0.289915535,0.533794276,"informative, analytical, sports-focused",3.428571429,0
32763541,3694,1843,34.0193936,-118.4108248,"indifferent, uninvolved, unaware","[0, 0, 0, -1, 1, -1, 0, -1, -1, 0, 0, 0, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, -1, 0, -1]","Natural Disasters and Weather, Society and News, Technology and Innovation, Economy and Business, Politics and Elections, Others, Sports and Entertainment",0.531628617,0.523926061,0.480802001,0.33738099,0.525510237,"informative, repetitive, detached",4.666666667,0
531251260,50,37,46.30555556,-94.31527778,"indifferent, uninterested, detached","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0]","Natural Disasters and Weather, Society and News, Sports and Entertainment",0.537981107,0.522837394,0.475723171,0.341488647,0.518792246,"informative, analytical, sports-focused",2.5,0
99775711,161,273,43.67861111,-71.59111111,"indifferent, unrelated, neutral","[0, -1, 0, 0, -1, 0, -1, 1, -1, 1, 0]","Society and News, Technology and Innovation, Economy and Business, Politics and Elections, Others",0.513859066,0.522338759,0.457991164,0.326106567,0.508740664,"critical, assertive, political",1.571428571,0
155917512,448,780,-26.27,28.43,"indifferent, unrelated, neutral","[0, 0, 0, 0, 1, 1, 0, 0, -1, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, -1, 0, 0]","Economy and Business, Society and News, Sports and Entertainment, Politics and Elections",0.544989258,0.523766677,0.435260832,0.28371721,0.535409956,"informative, neutral, analytical",4.571428571,0
332423406,176,198,43.67861111,-71.59111111,"neutral, unrelated, indifferent","[0, 0, 0, -1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","Technology and Innovation, Others, Sports and Entertainment, Energy and Environment",0.525786537,0.536655973,0.435117192,0.302345088,0.529368802,"passionate, activist, persuasive",2.833333333,0
853758350,18,56,30.42841521,-87.22238137,"indifferent, dismissive, political","[0, 1, 1, -1, -1, 1, 0, -1, -1, 0, -1, 0, -1, -1, -1, 1, -1]","Energy and Environment, Technology and Innovation, Politics and Elections, Economy and Business, Others",0.520906341,0.531512155,0.45252341,0.315747058,0.516142808,"sarcastic, critical, partisan",4.25,1
361559966,728,703,53.16,-6.99,"indifferent, unrelated, dismissive","[-1, 0, 0, -1, -1, 1, -1, 0, 0, -1, 0]","Technology and Innovation, Society and News, Economy and Business, Energy and Environment",0.519318838,0.535244925,0.444984791,0.303210015,0.503894876,"critical, conspiratorial, nationalistic",1.571428571,0
135163522,199,184,-6.09,106.49,"neutral, unrelated, indifferent","[0, 0, -1, -1, 1, -1, 0, 0, 0, -1, 1, -1]","Society and News, Energy and Environment, Technology and Innovation, Politics and Elections, Others, Sports and Entertainment",0.537058306,0.54598395,0.427581102,0.274130897,0.534385959,"informative, analytical, serious",4,0
803013314,4181,4258,1,38,"uninformed, indifferent, unrelated","[0, 0, 0, 0, 0, 0, 0, -1, -1, 0, 0]","Economy and Business, Society and News, Sports and Entertainment, Politics and Elections",0.504319045,0.551534561,0.42914529,0.284904947,0.517322613,"informative, analytical, strategic",1.833333333,0
553142620,1116,2002,-35.15,149.08,"neutral, unrelated, indifferent","[0, 0, 0, 0, 0, 0, 0, -1, -1, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Society and News, Technology and Innovation, Politics and Elections, Economy and Business, Sports and Entertainment",0.514564295,0.514452998,0.474917225,0.316734424,0.503165391,"informative, repetitive, neutral",3.142857143,0
519134451,197,2001,42.3603856,-71.2007688,"indifferent, unrelated, neutral","[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, -1, 1]","Politics and Elections, Natural Disasters and Weather, Sports and Entertainment, Economy and Business",0.511927265,0.539849992,0.441014423,0.307399369,0.517698806,"enthusiastic, competitive, playful",1.857142857,1
23806839,1184,3,51.5,-0.1166667,"unrelated, indifferent, neutral","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Society and News, Energy and Environment, Technology and Innovation, Economy and Business, Sports and Entertainment",0.524608784,0.531074577,0.472656063,0.315838041,0.511982184,"informative, professional, consistent",2.571428571,0
528905050,10,71,32.65333333,-83.45305556,"indifferent, political, unrelated","[-1, -1, 1, -1, -1, -1, 1, 0, 0, -1, 0, 0, -1, 0, 0, 0, -1, -1, 0, -1, 1, 0]","Natural Disasters and Weather, Technology and Innovation, Economy and Business, Politics and Elections, Others, Sports and Entertainment",0.525866595,0.533904259,0.450304207,0.308049234,0.5149097,"critical, political, assertive",4.4,1
326615867,43285,41961,53.55,10,"neutral, indifferent, uninvolved","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0]","Natural Disasters and Weather, Society and News, Technology and Innovation, Economy and Business, Politics and Elections, Others, Sports and Entertainment",0.479453253,0.526116748,0.494231842,0.35257998,0.495686788,"informative, diverse, cultured",4.714285714,0
352439938,61,89,18.34,-65.95,"indifferent, unrelated, neutral","[0, -1, 0, 1, -1, -1, 0, 0, -1, 1, 0]","Society and News, Technology and Innovation, Economy and Business, Politics and Elections, Others",0.531470689,0.529921011,0.442813746,0.304472999,0.51692595,"critical, assertive, partisan",3.666666667,1
355218609,231,140,53.9666667,-1.0833333,"indifferent, unrelated, neutral","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","Technology and Innovation, Natural Disasters and Weather, Sports and Entertainment, Economy and Business",0.476806636,0.529194717,0.444038558,0.29472382,0.504891446,"promotional, deal-focused, enthusiastic",1.857142857,0
295783332,2395,1881,40.87583333,-77.80222222,"neutral, unrelated, indifferent","[0, 0, 0, -1, 1, 0, 0, -1, -1, 0, 0, 0, 1, 0, 0, -1, -1, 0, 0, 0, -1, -1, -1, 0, 0, -1, -1]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Economy and Business, Politics and Elections, Sports and Entertainment",0.516179268,0.539671587,0.428862619,0.281143316,0.532425602,"critical, partisan, assertive",3.857142857,0
262613065,734,5,29.972754,-90.059011,"indifferent, unaware, neutral","[0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1]","Natural Disasters and Weather, Technology and Innovation, Economy and Business, Others, Sports and Entertainment",0.516638346,0.524159862,0.464257661,0.326481035,0.516100058,"practical, transactional, promotional",2.285714286,0
269356429,753,187,6.45,3.47,"indifferent, unrelated, neutral","[-1, -1, 0, 0, 0, -1, 1, 0, -1, 0, 0, 0, 0]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Economy and Business, Politics and Elections",0.563674198,0.547895266,0.431818834,0.280464077,0.541940508,"frustrated, critical, informative",2.6,1
290389363,157,208,-8.65,115.22,"neutral, indifferent, unrelated","[0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, -1, 0, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0]","Natural Disasters and Weather, Society and News, Economy and Business, Politics and Elections, Sports and Entertainment",0.542274471,0.524236519,0.460740777,0.301957875,0.52363336,"informative, objective, varied",5.571428571,0
473472787,367,748,4.34,-74,"neutral, detached, informative","[0, -1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 1, 0, 0, 0, 0, -1, -1, -1, 0, -1, 0, 1, -1, 0, 0, 1, 0, 0, -1, 0, 0, 0, -1]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Politics and Elections, Economy and Business, Others, Sports and Entertainment",0.528115847,0.542759366,0.43670569,0.289309386,0.526187501,"informative, analytical, varied",8.166666667,1
240924297,294,158,43.5984881,-116.2310843,"indifferent, neutral, unaware","[0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 1, 1]","Technology and Innovation, Natural Disasters and Weather, Others, Politics and Elections",0.507281981,0.538968074,0.474199973,0.341086815,0.500972696,"informative, professional, neutral.",3,0
620137592,10452,3,41.8375511,-87.6818441,"indifferent, distracted, unconcerned","[0, 0, 0, 1, 0, -1, 0, 0, 0, -1, 0]","Natural Disasters and Weather, Society and News, Technology and Innovation, Politics and Elections, Others, Sports and Entertainment",0.517327298,0.517795481,0.473537497,0.32624537,0.513242028,"informative, eclectic, sensational",2.2,0
36938398,780,1382,44.295,-85.41444444,"neutral, indifferent, unrelated","[-1, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, 1, -1]","Natural Disasters and Weather, Society and News, Energy and Environment, Economy and Business, Sports and Entertainment",0.502226217,0.528271421,0.453027008,0.325930724,0.514538907,"angry, critical, urgent",1.857142857,1
98017154,344,132,53.9666667,-1.0833333,"indifferent, unconcerned, neutral","[0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","Natural Disasters and Weather, Society and News, Sports and Entertainment, Economy and Business",0.514784497,0.54127324,0.481876752,0.344990482,0.522188665,"informative, promotional, enthusiastic",3.6,0
701089670,188,229,41.09193027,-84.96967868,"indifferent, distracted, unaware","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]","Natural Disasters and Weather, Society and News, Economy and Business, Politics and Elections, Others, Sports and Entertainment",0.534922707,0.524643049,0.479452389,0.343193227,0.516604666,"informative, neutral, varied",3.571428571,0
422952507,53,13,36.07606899,-79.46300993,"detached, analytical, abstract","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -1, -1, 0, 0]","Society and News, Energy and Environment, Technology and Innovation, Economy and Business, Sports and Entertainment",0.516956115,0.537947041,0.448131219,0.303013907,0.527666283,"esoteric, analytical, didactic",2.833333333,0
42282134,438,2001,44.295,-85.41444444,"indifferent, unrelated, neutral","[1, 0, 0, 1, 1, 0, -1, 0, -1, 0, -1, 0, 1, 1, 1, 1, 0]","Natural Disasters and Weather, Society and News, Energy and Environment, Technology and Innovation, Politics and Elections, Economy and Business, Others, Sports and Entertainment",0.524445953,0.532587139,0.459854245,0.310050175,0.508947274,"informative, enthusiastic, varied",2.428571429,0
16023201,2958,2196,38.9041485,-77.0170942,"concerned, political, environmental","[0, 0, -1, -1, -1, 0, -1, 0, 0, 0, 0, 0, 0, -1, -1, -1, 0, 0, 0, 1, 0, 0, 0, -1, -1, 0, -1, -1, -1, 0, 0, 0, 0, -1, -1, 0, -1, 0, 0, 0, 0, 0, -1, 0, -1, -1, 0, -1, 0, 0, -1]","Natural Disasters and Weather, Energy and Environment, Technology and Innovation, Politics and Elections, Economy and Business, Others",0.532183915,0.538933395,0.441694026,0.296196891,0.52957671,"urgent, passionate, critical",7.285714286,1
